,Time,Density,gasTemp,av,zeta,radfield,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,CH3OH_log,cosmicRay,interstellarRad,iDens,fTemp,normalizedTime,normalizedTime_log,tipo,shockVel,shockVel_log,shockVel_str
12260,112.5,260850.0,189.38,252.64,10.0,1000.0,1.142e-05,10.0_1000.0_100000.0_10.0.dat,4.61623808e+18,2.0511525224473814,5.416390841058393,2.277334112215984,2.402502112664219,1.0,3.0,-4.942333896090171,10.0,1000.0,100000.0,,0.00010880077369439071,-3.9633680163105423,c shock,10.0,1.0,10.0
12261,113.7,261780.0,186.11,253.55,10.0,1000.0,1.14196e-05,10.0_1000.0_100000.0_10.0.dat,4.632703328e+18,2.0557604646877348,5.417936463370464,2.2697697091229223,2.404063614883892,1.0,3.0,-4.942349108072235,10.0,1000.0,100000.0,,0.00010996131528046422,-3.958760074070189,c shock,10.0,1.0,10.0
12262,114.8,262690.0,182.88,254.45,10.0,1000.0,1.14191e-05,10.0_1000.0_100000.0_10.0.dat,4.648943992e+18,2.059941888061955,5.419443540515492,2.2621662130512066,2.4056024552093134,1.0,3.0,-4.942368123799136,10.0,1000.0,100000.0,,0.00011102514506769825,-3.954578650695969,c shock,10.0,1.0,10.0
12263,116.0,263590.0,179.67,255.33,10.0,1000.0,1.14187e-05,10.0_1000.0_100000.0_10.0.dat,4.6648586736e+18,2.0644579892269186,5.420928930098001,2.2544755678038713,2.4071018452351773,1.0,3.0,-4.942383336980159,10.0,1000.0,100000.0,,0.00011218568665377176,-3.950062549531005,c shock,10.0,1.0,10.0
12264,117.2,264480.0,176.49,256.2,10.0,1000.0,1.14183e-05,10.0_1000.0_100000.0_10.0.dat,4.680589536e+18,2.0689276116820716,5.422392836227372,2.246720103107109,2.4085791254086675,1.0,3.0,-4.942398550694112,10.0,1000.0,100000.0,,0.00011334622823984526,-3.945592927075852,c shock,10.0,1.0,10.0
12265,118.4,265350.0,173.35,257.06,10.0,1000.0,1.14178e-05,10.0_1000.0_100000.0_10.0.dat,4.6960954688e+18,2.073351702386901,5.423819091965404,2.2389238459924155,2.410034503205366,1.0,3.0,-4.942417568586046,10.0,1000.0,100000.0,,0.00011450676982591877,-3.941168836371023,c shock,10.0,1.0,10.0
12266,119.5,266210.0,170.23,257.9,10.0,1000.0,1.14174e-05,10.0_1000.0_100000.0_10.0.dat,4.711275936e+18,2.0773679052841567,5.425224365425839,2.2310360991465705,2.4114513421379375,1.0,3.0,-4.94243278349923,10.0,1000.0,100000.0,,0.00011557059961315281,-3.937152633473767,c shock,10.0,1.0,10.0
12267,120.7,267050.0,167.15,258.73,10.0,1000.0,1.1417e-05,10.0_1000.0_100000.0_10.0.dat,4.726272656e+18,2.081707270097349,5.426592582305156,2.2231063809285874,2.412846788511962,1.0,3.0,-4.942447998945467,10.0,1000.0,100000.0,,0.0001167311411992263,-3.9328132686605746,c shock,10.0,1.0,10.0
12268,121.9,267880.0,164.11,259.54,10.0,1000.0,1.14165e-05,10.0_1000.0_100000.0_10.0.dat,4.740861456000001e+18,2.0860037056183818,5.427940290264142,2.215135045480261,2.414204300298343,1.0,3.0,-4.942467019002925,10.0,1000.0,100000.0,,0.00011789168278529982,-3.928516833139542,c shock,10.0,1.0,10.0
12269,123.0,268700.0,161.1,260.34,10.0,1000.0,1.14161e-05,10.0_1000.0_100000.0_10.0.dat,4.7553079584e+18,2.089905111439398,5.4292676664331685,2.207095540419218,2.4155409005128554,1.0,3.0,-4.942482235648667,10.0,1000.0,100000.0,,0.00011895551257253384,-3.9246154273185256,c shock,10.0,1.0,10.0
12270,124.2,269500.0,158.13,261.13,10.0,1000.0,1.14157e-05,10.0_1000.0_100000.0_10.0.dat,4.7695707856e+18,2.0941215958405612,5.430558769522757,2.1990142709346197,2.416856768743732,1.0,3.0,-4.942497452827582,10.0,1000.0,100000.0,,0.00012011605415860735,-3.9203989429173625,c shock,10.0,1.0,10.0
12271,125.4,270290.0,155.19,261.9,10.0,1000.0,1.14152e-05,10.0_1000.0_100000.0_10.0.dat,4.783425408e+18,2.0982975364946976,5.431829978273063,2.190863733128745,2.418135498425232,1.0,3.0,-4.942516475051059,10.0,1000.0,100000.0,,0.00012127659574468085,-3.916223002263226,c shock,10.0,1.0,10.0
12272,126.6,271070.0,152.29,262.66,10.0,1000.0,1.14148e-05,10.0_1000.0_100000.0_10.0.dat,4.7971381888e+18,2.102433705681336,5.433081455775257,2.1826713866754788,2.419393939927422,1.0,3.0,-4.942531693429752,10.0,1000.0,100000.0,,0.00012243713733075436,-3.9120868330765872,c shock,10.0,1.0,10.0
12273,127.7,271830.0,149.43,263.41,10.0,1000.0,1.14143e-05,10.0_1000.0_100000.0_10.0.dat,4.810625220800001e+18,2.1061908972634154,5.434297385124508,2.174437796452046,2.420632258334121,1.0,3.0,-4.942550717153069,10.0,1000.0,100000.0,,0.0001235009671179884,-3.9083296414945083,c shock,10.0,1.0,10.0
12274,128.9,272590.0,146.61,264.15,10.0,1000.0,1.14109e-05,10.0_1000.0_100000.0_10.0.dat,4.822702775999999e+18,2.110252917353403,5.435509919640698,2.166163593747834,2.421850615022958,1.0,3.0,-4.942680100575724,10.0,1000.0,100000.0,,0.0001246615087040619,-3.9042676214045207,c shock,10.0,1.0,10.0
12275,130.1,273330.0,143.83,264.87,10.0,1000.0,1.14135e-05,10.0_1000.0_100000.0_10.0.dat,4.836949992e+18,2.1142772965615864,5.4366873013575905,2.1578494804529016,2.423032771538936,1.0,3.0,-4.942581156843767,10.0,1000.0,100000.0,,0.00012582205029013538,-3.9002432421963373,c shock,10.0,1.0,10.0
12276,131.3,274050.0,141.09,265.59,10.0,1000.0,1.1413e-05,10.0_1000.0_100000.0_10.0.dat,4.849885872e+18,2.1182647260894796,5.437829806408219,2.149496233465742,2.424211718939284,1.0,3.0,-4.942600182733938,10.0,1000.0,100000.0,,0.00012698259187620892,-3.896255812668444,c shock,10.0,1.0,10.0
12277,132.4,274770.0,138.39,266.29,10.0,1000.0,1.14126e-05,10.0_1000.0_100000.0_10.0.dat,4.8624980064e+18,2.121887985103681,5.438969313737987,2.141104709327929,2.425354857665515,1.0,3.0,-4.942615404046217,10.0,1000.0,100000.0,,0.00012804642166344295,-3.8926325536542423,c shock,10.0,1.0,10.0
12278,133.6,275470.0,135.73,266.98,10.0,1000.0,1.14121e-05,10.0_1000.0_100000.0_10.0.dat,4.8748839328e+18,2.125806458139527,5.440074309017631,2.132675849092962,2.4264787287242435,1.0,3.0,-4.942634431436805,10.0,1000.0,100000.0,,0.00012920696324951643,-3.8887140806183966,c shock,10.0,1.0,10.0
12279,134.8,276160.0,133.11,267.66,10.0,1000.0,1.14117e-05,10.0_1000.0_100000.0_10.0.dat,4.8871289952e+18,2.129689892199301,5.441160774035116,2.1242106834362176,2.42758347362526,1.0,3.0,-4.942649653949514,10.0,1000.0,100000.0,,0.00013036750483558996,-3.8848306465586226,c shock,10.0,1.0,10.0
12280,135.9,276840.0,130.53,268.32,10.0,1000.0,1.14113e-05,10.0_1000.0_100000.0_10.0.dat,4.8990080256e+18,2.1332194567324945,5.442228840568719,2.1157103380123794,2.4286530452620103,1.0,3.0,-4.942664876995808,10.0,1000.0,100000.0,,0.000131431334622824,-3.8813010820254292,c shock,10.0,1.0,10.0
12281,137.1,277510.0,128.0,268.98,10.0,1000.0,1.14108e-05,10.0_1000.0_100000.0_10.0.dat,4.9108431744e+18,2.1370374547895126,5.443278637428316,2.1072099696478683,2.4297199892494357,1.0,3.0,-4.942683906554086,10.0,1000.0,100000.0,,0.00013259187620889748,-3.877483083968411,c shock,10.0,1.0,10.0
12282,138.3,278170.0,125.5,269.63,10.0,1000.0,1.14104e-05,10.0_1000.0_100000.0_10.0.dat,4.9225378432e+18,2.1408221801093106,5.444310290512258,2.098643725817057,2.430768211711994,1.0,3.0,-4.942699130801082,10.0,1000.0,100000.0,,0.00013375241779497099,-3.873698358648613,c shock,10.0,1.0,10.0
12283,139.5,278820.0,123.04,270.26,10.0,1000.0,1.14099e-05,10.0_1000.0_100000.0_10.0.dat,4.9338233184e+18,2.144574207609616,5.445323922862512,2.090046322457356,2.431781772429124,1.0,3.0,-4.942718161860357,10.0,1000.0,100000.0,,0.0001349129593810445,-3.8699463311483076,c shock,10.0,1.0,10.0
12284,140.6,279460.0,120.63,270.89,10.0,1000.0,1.14095e-05,10.0_1000.0_100000.0_10.0.dat,4.945151128e+18,2.147985320683805,5.446319654718128,2.0814553278225736,2.43279297319493,1.0,3.0,-4.942733387308246,10.0,1000.0,100000.0,,0.00013597678916827852,-3.8665352180741186,c shock,10.0,1.0,10.0
12285,141.8,280080.0,118.25,271.5,10.0,1000.0,1.1409e-05,10.0_1000.0_100000.0_10.0.dat,4.9560696e+18,2.151676230847048,5.447282097756976,2.072801149409849,2.433769833924866,1.0,3.0,-4.942752419868755,10.0,1000.0,100000.0,,0.00013713733075435203,-3.862844307910876,c shock,10.0,1.0,10.0
12286,143.0,280700.0,115.92,272.1,10.0,1000.0,1.14085e-05,10.0_1000.0_100000.0_10.0.dat,4.96680456e+18,2.155336037465062,5.448242412634439,2.064158372463118,2.4347285417797577,1.0,3.0,-4.9427714532633855,10.0,1000.0,100000.0,,0.00013829787234042554,-3.859184501292862,c shock,10.0,1.0,10.0
12287,144.1,281300.0,113.62,272.7,10.0,1000.0,1.14079e-05,10.0_1000.0_100000.0_10.0.dat,4.977494927999999e+18,2.1586639808139894,5.449169732165201,2.0554547849412397,2.43568513794163,1.0,3.0,-4.942794294438085,10.0,1000.0,100000.0,,0.00013936170212765957,-3.8558565579439343,c shock,10.0,1.0,10.0
12288,145.3,281900.0,111.37,273.28,10.0,1000.0,1.14072e-05,10.0_1000.0_100000.0_10.0.dat,4.9877753856e+18,2.1622656142980214,5.4500950758716025,2.0467682196608386,2.436607849008911,1.0,3.0,-4.9428209439936355,10.0,1000.0,100000.0,,0.00014052224371373308,-3.8522549244599023,c shock,10.0,1.0,10.0
12289,146.5,282490.0,109.16,273.86,10.0,1000.0,1.14062e-05,10.0_1000.0_100000.0_10.0.dat,4.9979230912e+18,2.1658376246901283,5.4510030786273616,2.038063526997859,2.4375286038206805,1.0,3.0,-4.942859017624237,10.0,1000.0,100000.0,,0.00014168278529980656,-3.8486829140677954,c shock,10.0,1.0,10.0
12290,147.7,283060.0,106.98,274.42,10.0,1000.0,1.14047e-05,10.0_1000.0_100000.0_10.0.dat,5.0074844384e+18,2.1693804953119495,5.451878502333504,2.0293025935589983,2.4384157599979512,1.0,3.0,-4.942916134329303,10.0,1000.0,100000.0,,0.00014284332688588007,-3.845140043445974,c shock,10.0,1.0,10.0
12291,148.8,283630.0,104.85,274.98,10.0,1000.0,1.14027e-05,10.0_1000.0_100000.0_10.0.dat,5.0168231136e+18,2.17260293120986,5.4527521649644575,2.020568434801363,2.43930110762843,1.0,3.0,-4.942992301622903,10.0,1000.0,100000.0,,0.00014390715667311413,-3.841917607548064,c shock,10.0,1.0,10.0
12292,150.0,284190.0,102.76,275.53,10.0,1000.0,1.14003e-05,10.0_1000.0_100000.0_10.0.dat,5.0257994544e+18,2.1760912590556813,5.453608792024852,2.0118240955943087,2.4401688922082565,1.0,3.0,-4.943083720011749,10.0,1000.0,100000.0,,0.0001450676982591876,-3.8384292797022423,c shock,10.0,1.0,10.0
12293,151.2,284740.0,100.7,276.06,10.0,1000.0,1.13977e-05,10.0_1000.0_100000.0_10.0.dat,5.0343184992e+18,2.1795517911651876,5.454448480701692,2.003029470553618,2.4410034836484398,1.0,3.0,-4.943182778320183,10.0,1000.0,100000.0,,0.00014622823984526112,-3.834968747592736,c shock,10.0,1.0,10.0
12294,152.3,285280.0,98.69,276.59,10.0,1000.0,1.13949e-05,10.0_1000.0_100000.0_10.0.dat,5.042744625599999e+18,2.182699903336043,5.455271325831279,1.9942731489731704,2.441836474315133,1.0,3.0,-4.943289481772658,10.0,1000.0,100000.0,,0.00014729206963249518,-3.831820635421881,c shock,10.0,1.0,10.0
12295,153.5,285810.0,96.71,277.11,10.0,1000.0,1.1392e-05,10.0_1000.0_100000.0_10.0.dat,5.050939392000001e+18,2.1861083798132053,5.456077419937254,1.9854713832895876,2.442652198342523,1.0,3.0,-4.943400023707219,10.0,1000.0,100000.0,,0.00014845261121856866,-3.8284121589447184,c shock,10.0,1.0,10.0
12296,154.7,286330.0,94.77,277.62,10.0,1000.0,1.13891e-05,10.0_1000.0_100000.0_10.0.dat,5.058947107200001e+18,2.1894903136993675,5.456866853267461,1.9766708806248114,2.4434507498835405,1.0,3.0,-4.943510593785426,10.0,1000.0,100000.0,,0.00014961315280464217,-3.825030225058556,c shock,10.0,1.0,10.0
12297,155.9,286840.0,92.87,278.13,10.0,1000.0,1.13861e-05,10.0_1000.0_100000.0_10.0.dat,5.0669055888e+18,2.192846115188842,5.45763971382968,1.9678754455480332,2.4442478357960753,1.0,3.0,-4.943625006256293,10.0,1000.0,100000.0,,0.00015077369439071568,-3.821674423569082,c shock,10.0,1.0,10.0
12298,157.0,287350.0,91.0,278.62,10.0,1000.0,1.13833e-05,10.0_1000.0_100000.0_10.0.dat,5.0745840736e+18,2.1958996524092336,5.458411201469716,1.9590413923210936,2.445012287887958,1.0,3.0,-4.943731818430128,10.0,1000.0,100000.0,,0.0001518375241779497,-3.81862088634869,c shock,10.0,1.0,10.0
12299,158.2,287840.0,89.17,279.11,10.0,1000.0,1.13804e-05,10.0_1000.0_100000.0_10.0.dat,5.082213510400001e+18,2.1992064791616577,5.459151146001476,1.9502187666418633,2.4457753967430853,1.0,3.0,-4.943842473025324,10.0,1000.0,100000.0,,0.0001529980657640232,-3.815314059596266,c shock,10.0,1.0,10.0
12300,159.4,288330.0,87.38,279.59,10.0,1000.0,1.13775e-05,10.0_1000.0_100000.0_10.0.dat,5.08965636e+18,2.2024883170600935,5.459889831970674,1.9414120403735495,2.4465216340890787,1.0,3.0,-4.9439531558215695,10.0,1000.0,100000.0,,0.00015415860735009673,-3.81203222169783,c shock,10.0,1.0,10.0
12301,160.6,288810.0,85.63,280.06,10.0,1000.0,1.13747e-05,10.0_1000.0_100000.0_10.0.dat,5.0969575712e+18,2.205745540942662,5.460612226534829,1.9326259440217821,2.4472510844758615,1.0,3.0,-4.944060048742295,10.0,1000.0,100000.0,,0.0001553191489361702,-3.8087749978152616,c shock,10.0,1.0,10.0
12302,161.7,289280.0,83.91,280.52,10.0,1000.0,1.13719e-05,10.0_1000.0_100000.0_10.0.dat,5.1040726208e+18,2.208710019906401,5.461318408795269,1.9238137210911896,2.447963830226745,1.0,3.0,-4.944166967979058,10.0,1000.0,100000.0,,0.00015638297872340424,-3.8058105188515228,c shock,10.0,1.0,10.0
12303,162.9,289750.0,82.22,280.98,10.0,1000.0,1.13691e-05,10.0_1000.0_100000.0_10.0.dat,5.1111835488e+18,2.2119210843085093,5.4620234446356335,1.914977472444331,2.4486754081657236,1.0,3.0,-4.9442739135448175,10.0,1000.0,100000.0,,0.00015754352030947777,-3.8025994544494144,c shock,10.0,1.0,10.0
12304,164.1,290200.0,80.57,281.43,10.0,1000.0,1.13663e-05,10.0_1000.0_100000.0_10.0.dat,5.1181084944e+18,2.215108581053093,5.462697408101717,1.9061733636440485,2.449370390682258,1.0,3.0,-4.944380885452546,10.0,1000.0,100000.0,,0.00015870406189555126,-3.7994119577048306,c shock,10.0,1.0,10.0
12305,165.2,290650.0,78.96,281.87,10.0,1000.0,1.13635e-05,10.0_1000.0_100000.0_10.0.dat,5.124847592e+18,2.218010042984363,5.463370327292407,1.8974071396615804,2.45004885548219,1.0,3.0,-4.944487883715221,10.0,1000.0,100000.0,,0.00015976789168278528,-3.7965104957735605,c shock,10.0,1.0,10.0
12306,166.4,291100.0,77.38,282.3,10.0,1000.0,1.13608e-05,10.0_1000.0_100000.0_10.0.dat,5.131446144e+18,2.2211533219547053,5.464042205438811,1.888628725385226,2.4507108781469196,1.0,3.0,-4.944591085583411,10.0,1000.0,100000.0,,0.0001609284332688588,-3.7933672168032184,c shock,10.0,1.0,10.0
12307,167.6,291530.0,75.83,282.73,10.0,1000.0,1.13581e-05,10.0_1000.0_100000.0_10.0.dat,5.138040980800001e+18,2.2242740142942576,5.464683252625275,1.8798410559865626,2.451371893184245,1.0,3.0,-4.944694311981402,10.0,1000.0,100000.0,,0.0001620889748549323,-3.790246524463666,c shock,10.0,1.0,10.0
12308,168.8,291960.0,74.31,283.14,10.0,1000.0,1.13554e-05,10.0_1000.0_100000.0_10.0.dat,5.1442687296e+18,2.2273724422896364,5.465323354978444,1.8710472613054994,2.452001227726593,1.0,3.0,-4.944797562920858,10.0,1000.0,100000.0,,0.0001632495164410058,-3.7871480964682873,c shock,10.0,1.0,10.0
12309,169.9,292380.0,72.83,283.56,10.0,1000.0,1.13527e-05,10.0_1000.0_100000.0_10.0.dat,5.1506745792e+18,2.230193378869046,5.465947661764938,1.8623103099542704,2.4526449676799937,1.0,3.0,-4.944900838413449,10.0,1000.0,100000.0,,0.00016431334622823984,-3.784327159888878,c shock,10.0,1.0,10.0
12310,171.1,292790.0,71.38,283.96,10.0,1000.0,1.135e-05,10.0_1000.0_100000.0_10.0.dat,5.156713599999999e+18,2.2332500095411003,5.466556239671248,1.8535765436196416,2.453257167502123,1.0,3.0,-4.945004138470859,10.0,1000.0,100000.0,,0.00016547388781431335,-3.7812705292168234,c shock,10.0,1.0,10.0
12311,172.3,293200.0,69.96,284.36,10.0,1000.0,1.13474e-05,10.0_1000.0_100000.0_10.0.dat,5.162794662400001e+18,2.2362852774480286,5.467163965969091,1.844849800806639,2.4538685055562,1.0,3.0,-4.945103635828079,10.0,1000.0,100000.0,,0.00016663442940038686,-3.778235261309895,c shock,10.0,1.0,10.0
12312,173.4,293600.0,68.57,284.75,10.0,1000.0,1.13447e-05,10.0_1000.0_100000.0_10.0.dat,5.16864532e+18,2.2390490931401916,5.467756051244033,1.8361341494653747,2.454463732751138,1.0,3.0,-4.945206984139313,10.0,1000.0,100000.0,,0.0001676982591876209,-3.775471445617732,c shock,10.0,1.0,10.0
12313,174.6,293990.0,67.21,285.14,10.0,1000.0,1.13421e-05,10.0_1000.0_100000.0_10.0.dat,5.174538230399999e+18,2.2420442393695508,5.4683325582397755,1.8274338954007792,2.455058145267178,1.0,3.0,-4.945306527984887,10.0,1000.0,100000.0,,0.00016885880077369437,-3.772476299388373,c shock,10.0,1.0,10.0
12314,175.8,294380.0,65.88,285.52,10.0,1000.0,1.13396e-05,10.0_1000.0_100000.0_10.0.dat,5.1802921472e+18,2.245018870737753,5.468908300962036,1.8187535904977168,2.455636534947604,1.0,3.0,-4.94540226474264,10.0,1000.0,100000.0,,0.0001700193423597679,-3.7695016680201707,c shock,10.0,1.0,10.0
12315,177.0,294760.0,64.59,285.89,10.0,1000.0,1.1337e-05,10.0_1000.0_100000.0_10.0.dat,5.185815888e+18,2.2479732663618064,5.469468547850754,1.8101652845431497,2.4561989646592375,1.0,3.0,-4.945501853363323,10.0,1000.0,100000.0,,0.0001711798839458414,-3.7665472723961173,c shock,10.0,1.0,10.0
12316,178.1,295130.0,63.32,286.26,10.0,1000.0,1.13344e-05,10.0_1000.0_100000.0_10.0.dat,5.1913365504e+18,2.2506639194632436,5.470013357830164,1.8015409061903183,2.4567606669425697,1.0,3.0,-4.945601464826038,10.0,1000.0,100000.0,,0.00017224371373307542,-3.76385661929468,c shock,10.0,1.0,10.0
12317,179.3,295500.0,62.07,286.62,10.0,1000.0,1.13319e-05,10.0_1000.0_100000.0_10.0.dat,5.1967186848e+18,2.253580289562183,5.470557485217274,1.7928817453853971,2.4573064916669973,1.0,3.0,-4.945697266629523,10.0,1000.0,100000.0,,0.00017340425531914896,-3.7609402491957407,c shock,10.0,1.0,10.0
12318,180.5,295860.0,60.86,286.97,10.0,1000.0,1.13294e-05,10.0_1000.0_100000.0_10.0.dat,5.201916668800001e+18,2.256477206241677,5.471086252914781,1.7843319480221482,2.4578364977254417,1.0,3.0,-4.9457930895707625,10.0,1000.0,100000.0,,0.00017456479690522244,-3.758043332516247,c shock,10.0,1.0,10.0
12319,181.6,296220.0,59.68,287.32,10.0,1000.0,1.13269e-05,10.0_1000.0_100000.0_10.0.dat,5.2071118528e+18,2.2591158441850663,5.471614377603175,1.7758288144646124,2.4583658577612613,1.0,3.0,-4.945888933659088,10.0,1000.0,100000.0,,0.00017562862669245647,-3.7554046945728574,c shock,10.0,1.0,10.0
12320,182.8,296570.0,58.52,287.67,10.0,1000.0,1.13244e-05,10.0_1000.0_100000.0_10.0.dat,5.2123042368e+18,2.2619761913978125,5.472127217179851,1.7673043174532732,2.4588945733474095,1.0,3.0,-4.945984798903835,10.0,1000.0,100000.0,,0.00017678916827853,-3.752544347360111,c shock,10.0,1.0,10.0
12321,184.0,296910.0,57.39,288.0,10.0,1000.0,1.1322e-05,10.0_1000.0_100000.0_10.0.dat,5.2171776e+18,2.2648178230095364,5.472624824984669,1.7588362247469582,2.459392487759231,1.0,3.0,-4.946076849451425,10.0,1000.0,100000.0,,0.00017794970986460349,-3.7497027157483873,c shock,10.0,1.0,10.0
12322,185.2,297250.0,56.28,288.33,10.0,1000.0,1.13195e-05,10.0_1000.0_100000.0_10.0.dat,5.222002296e+18,2.2676409823459154,5.4731218632907295,1.750354088762708,2.4598898319706746,1.0,3.0,-4.9461727561898625,10.0,1000.0,100000.0,,0.00017911025145067697,-3.7468795564120083,c shock,10.0,1.0,10.0
12323,186.3,297580.0,55.2,288.66,10.0,1000.0,1.13171e-05,10.0_1000.0_100000.0_10.0.dat,5.226870537600001e+18,2.2702128548962426,5.473603739435952,1.741939077729199,2.4603866072862077,1.0,3.0,-4.946264846588639,10.0,1000.0,100000.0,,0.00018017408123791102,-3.744307683861681,c shock,10.0,1.0,10.0
12324,187.5,297910.0,54.14,288.98,10.0,1000.0,1.13147e-05,10.0_1000.0_100000.0_10.0.dat,5.231555209600001e+18,2.2730012720637376,5.474085081502818,1.7335182514344876,2.4608677867350885,1.0,3.0,-4.946356956518956,10.0,1000.0,100000.0,,0.00018133462282398453,-3.741519266694186,c shock,10.0,1.0,10.0
12325,188.7,298230.0,53.11,289.3,10.0,1000.0,1.13123e-05,10.0_1000.0_100000.0_10.0.dat,5.236237424e+18,2.2757719001649312,5.474551328517133,1.7251763014191372,2.461348433647983,1.0,3.0,-4.946449085989101,10.0,1000.0,100000.0,,0.00018249516441005802,-3.7387486385929924,c shock,10.0,1.0,10.0
12326,189.8,298550.0,52.11,289.61,10.0,1000.0,1.13099e-05,10.0_1000.0_100000.0_10.0.dat,5.2407362224e+18,2.278296208091274,5.4750170755177985,1.716921073166761,2.4618135536226196,1.0,3.0,-4.9465412350073645,10.0,1000.0,100000.0,,0.00018355899419729207,-3.73622433066665,c shock,10.0,1.0,10.0
12327,191.0,298860.0,51.13,289.91,10.0,1000.0,1.13076e-05,10.0_1000.0_100000.0_10.0.dat,5.2450981056e+18,2.2810333672477277,5.475467792116027,1.708675792726537,2.46226319593422,1.0,3.0,-4.946629562834208,10.0,1000.0,100000.0,,0.00018471953578336558,-3.733487171510196,c shock,10.0,1.0,10.0
12328,192.2,299170.0,50.17,290.21,10.0,1000.0,1.13052e-05,10.0_1000.0_100000.0_10.0.dat,5.2494113472e+18,2.2837533833325265,5.475918041439468,1.7004441010277516,2.462712373194736,1.0,3.0,-4.946721750158244,10.0,1000.0,100000.0,,0.00018588007736943906,-3.730767155425397,c shock,10.0,1.0,10.0
12329,193.4,299470.0,49.23,290.51,10.0,1000.0,1.13029e-05,10.0_1000.0_100000.0_10.0.dat,5.2537687664e+18,2.286456469746983,5.476353322595013,1.6922298357727557,2.463161086365149,1.0,3.0,-4.946810114710049,10.0,1000.0,100000.0,,0.00018704061895551257,-3.728064069010941,c shock,10.0,1.0,10.0
12330,194.5,299760.0,48.32,290.8,10.0,1000.0,1.13006e-05,10.0_1000.0_100000.0_10.0.dat,5.257943168e+18,2.2889196056617265,5.476773680085741,1.6841269256130753,2.463594402187,1.0,3.0,-4.946898497244773,10.0,1000.0,100000.0,,0.0001881044487427466,-3.725600933096197,c shock,10.0,1.0,10.0
12331,195.7,300060.0,47.42,291.09,10.0,1000.0,1.12983e-05,10.0_1000.0_100000.0_10.0.dat,5.2621154352e+18,2.2915908256580013,5.477208104931312,1.6759615496421694,2.4640272861003836,1.0,3.0,-4.946986897769739,10.0,1000.0,100000.0,,0.0001892649903288201,-3.7229297130999224,c shock,10.0,1.0,10.0
12332,196.9,300340.0,46.55,291.37,10.0,1000.0,1.1296e-05,10.0_1000.0_100000.0_10.0.dat,5.266104832e+18,2.2942457161381182,5.477613176429474,1.6679196853173615,2.464444833963928,1.0,3.0,-4.947075316292271,10.0,1000.0,100000.0,,0.00019042553191489362,-3.7202748226198055,c shock,10.0,1.0,10.0
12333,198.1,300620.0,45.71,291.64,10.0,1000.0,1.12938e-05,10.0_1000.0_100000.0_10.0.dat,5.2699581312e+18,2.296884475538547,5.478017870464792,1.6600112212893308,2.464847089563307,1.0,3.0,-4.947159907378798,10.0,1000.0,100000.0,,0.0001915860735009671,-3.7176360632193766,c shock,10.0,1.0,10.0
12334,199.2,300900.0,44.88,291.91,10.0,1000.0,1.12915e-05,10.0_1000.0_100000.0_10.0.dat,5.273762824000001e+18,2.29928933408768,5.4784221877400805,1.652052848248105,2.4652489729271365,1.0,3.0,-4.9472483611351645,10.0,1000.0,100000.0,,0.00019264990328820116,-3.7152312046702436,c shock,10.0,1.0,10.0
12335,200.4,301170.0,44.07,292.18,10.0,1000.0,1.12893e-05,10.0_1000.0_100000.0_10.0.dat,5.277612278400001e+18,2.301897717195208,5.478811708951815,1.644143050509919,2.465650484743692,1.0,3.0,-4.94733298593705,10.0,1000.0,100000.0,,0.00019381044487427467,-3.7126228215627157,c shock,10.0,1.0,10.0
12336,201.6,301440.0,43.28,292.44,10.0,1000.0,1.12871e-05,10.0_1000.0_100000.0_10.0.dat,5.2812792384e+18,2.3044905277734875,5.479200881112783,1.636287252098513,2.4660367752323493,1.0,3.0,-4.947417627231784,10.0,1000.0,100000.0,,0.00019497098646034815,-3.710030010984436,c shock,10.0,1.0,10.0
12337,202.7,301710.0,42.51,292.7,10.0,1000.0,1.12849e-05,10.0_1000.0_100000.0_10.0.dat,5.284944368e+18,2.3068537486930087,5.479589704847995,1.628491104967123,2.466422722433792,1.0,3.0,-4.947502285025795,10.0,1000.0,100000.0,,0.0001960348162475822,-3.707666790064915,c shock,10.0,1.0,10.0
12338,203.9,301960.0,41.76,292.96,10.0,1000.0,1.12827e-05,10.0_1000.0_100000.0_10.0.dat,5.288607667199999e+18,2.30941722577814,5.479949416699446,1.6207604899942056,2.4668083269576213,1.0,3.0,-4.947586959325518,10.0,1000.0,100000.0,,0.00019719535783365572,-3.7051033129797837,c shock,10.0,1.0,10.0
12339,205.1,302220.0,41.03,293.21,10.0,1000.0,1.12805e-05,10.0_1000.0_100000.0_10.0.dat,5.292088648e+18,2.311965660368366,5.4803232012413545,1.6131015169669127,2.4671787779430314,1.0,3.0,-4.94767165013739,10.0,1000.0,100000.0,,0.0001983558994197292,-3.7025548783895577,c shock,10.0,1.0,10.0
12340,206.3,302470.0,40.32,293.45,10.0,1000.0,1.12783e-05,10.0_1000.0_100000.0_10.0.dat,5.295387416e+18,2.3144992279731516,5.480682306325487,1.605520523437469,2.467534113849592,1.0,3.0,-4.947756357467852,10.0,1000.0,100000.0,,0.0001995164410058027,-3.700021310784772,c shock,10.0,1.0,10.0
