,Time,Density,gasTemp,av,zeta,radfield,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,CH3OH_log,cosmicRay,interstellarRad,iDens,fTemp,normalizedTime,normalizedTime_log
3553,84100.0,1000000.0,100.0,966.37,10.0,3.0,4.02917e-06,10.0_3.0_1000000.0_100.0.dat,6.22987042064e+18,4.924795995797912,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.394784408336524,10.0,3.0,1000000.0,100.0,0.9231613611416026,-0.034722381175086074
3554,85100.0,1000000.0,100.0,966.37,10.0,3.0,4.06888e-06,10.0_3.0_1000000.0_100.0.dat,6.291269704960001e+18,4.929929560084588,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.390525118233792,10.0,3.0,1000000.0,100.0,0.9341383095499451,-0.02958881688841036
3555,86100.0,1000000.0,100.0,966.37,10.0,3.0,4.10098e-06,10.0_3.0_1000000.0_100.0.dat,6.340902468159999e+18,4.935003151453655,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.387112348710764,10.0,3.0,1000000.0,100.0,0.9451152579582875,-0.024515225519343507
3556,87100.0,1000000.0,100.0,966.37,10.0,3.0,4.12591e-06,10.0_3.0_1000000.0_100.0.dat,6.37944903472e+18,4.940018155007663,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.384480249685619,10.0,3.0,1000000.0,100.0,0.9560922063666301,-0.019500221965335053
3557,88100.0,1000000.0,100.0,966.37,10.0,3.0,4.14409e-06,10.0_3.0_1000000.0_100.0.dat,6.40755880528e+18,4.944975908412048,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.382570821293968,10.0,3.0,1000000.0,100.0,0.9670691547749726,-0.014542468560950329
3558,89100.0,1000000.0,100.0,966.37,10.0,3.0,4.15594e-06,10.0_3.0_1000000.0_100.0.dat,6.425881180479999e+18,4.949877704036875,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.381330731051581,10.0,3.0,1000000.0,100.0,0.9780461031833151,-0.009640672936123437
3559,90100.0,1000000.0,100.0,966.37,10.0,3.0,4.16184e-06,10.0_3.0_1000000.0_100.0.dat,6.435003713280001e+18,4.954724790979063,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.3807146200525,10.0,3.0,1000000.0,100.0,0.9890230515916575,-0.004793585993935287
3560,91100.0,1000000.0,100.0,966.37,10.0,3.0,4.16215e-06,10.0_3.0_1000000.0_100.0.dat,6.435483032799999e+18,4.959518376972998,6.0,2.0,2.9851434392440592,1.0,0.47712125471966244,-5.380682272274703,10.0,3.0,1000000.0,100.0,1.0,0.0
3561,0.0,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-inf,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,0.0,-inf
3562,1e-07,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-7.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,9.999999999999999e-14,-13.0
3563,1e-06,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-6.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,1e-12,-12.0
3564,1e-05,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-5.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,1.0000000000000001e-11,-11.0
3565,0.0001,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-4.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,1e-10,-10.0
3566,0.001,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-3.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,1e-09,-9.0
3567,0.01,1000000.0,15.0,966.37,10.0,1000.0,2.61051e-09,10.0_1000.0_1000000.0_50.0.dat,4036349677919999.5,-2.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583274638811625,10.0,1000.0,1000000.0,50.0,1e-08,-8.0
3568,0.1,1000000.0,15.0,966.37,10.0,1000.0,2.61049e-09,10.0_1000.0_1000000.0_50.0.dat,4036318754080000.0,-1.0,6.0,1.1760912590556813,2.9851434392440592,1.0,3.0,-8.583277966101278,10.0,1000.0,1000000.0,50.0,1.0000000000000001e-07,-7.0
3569,1.0,1000000.0,15.01,966.37,10.0,1000.0,2.61034e-09,10.0_1000.0_1000000.0_50.0.dat,4036086825280000.0,0.0,6.0,1.1763806922432705,2.9851434392440592,1.0,3.0,-8.58330292158625,10.0,1000.0,1000000.0,50.0,1e-06,-6.0
3570,10.0,1000000.0,15.05,966.37,10.0,1000.0,2.60855e-09,10.0_1000.0_1000000.0_50.0.dat,4033319141600000.0,1.0,6.0,1.1775364999298623,2.9851434392440592,1.0,3.0,-8.583600834419475,10.0,1000.0,1000000.0,50.0,1e-05,-5.0
3571,100.0,1000000.0,15.37,966.37,10.0,1000.0,2.60154e-09,10.0_1000.0_1000000.0_50.0.dat,4022480335680000.0,2.0,6.0,1.1866738674997452,2.9851434392440592,1.0,3.0,-8.584769492218175,10.0,1000.0,1000000.0,50.0,0.0001,-4.0
3572,1000.0,1000000.0,17.59,966.37,10.0,1000.0,2.78949e-09,10.0_1000.0_1000000.0_50.0.dat,4313087122080000.0,3.0,6.0,1.2452658394574612,2.9851434392440592,1.0,3.0,-8.554475191146462,10.0,1000.0,1000000.0,50.0,0.001,-3.0
3573,10000.0,1000000.0,32.89,966.37,10.0,1000.0,4.22959e-09,10.0_1000.0_1000000.0_50.0.dat,6539758221280000.0,4.0,6.0,1.5170638734826547,2.9851434392440592,1.0,3.0,-8.373701729402159,10.0,1000.0,1000000.0,50.0,0.01,-2.0
3574,10100.0,1000000.0,33.04,966.37,10.0,1000.0,4.78849e-09,10.0_1000.0_1000000.0_50.0.dat,7403924930080000.0,4.004321373782642,6.0,1.5190400386483447,2.9851434392440592,1.0,3.0,-8.319801415198006,10.0,1000.0,1000000.0,50.0,0.0101,-1.9956786262173574
3575,11100.0,1000000.0,34.53,966.37,10.0,1000.0,6.57048e-09,10.0_1000.0_1000000.0_50.0.dat,1.015922361216e+16,4.045322978786658,6.0,1.5381965783494542,2.9851434392440592,1.0,3.0,-8.182402902322007,10.0,1000.0,1000000.0,50.0,0.0111,-1.9546770212133424
3576,12100.0,1000000.0,36.0,966.37,10.0,1000.0,6.85197e-09,10.0_1000.0_1000000.0_50.0.dat,1.059446119824e+16,4.08278537031645,6.0,1.5563025007672873,2.9851434392440592,1.0,3.0,-8.164184547175147,10.0,1000.0,1000000.0,50.0,0.0121,-1.91721462968355
3577,13100.0,1000000.0,37.45,966.37,10.0,1000.0,6.8999e-09,10.0_1000.0_1000000.0_50.0.dat,1.06685701808e+16,4.117271295655764,6.0,1.5734518220354854,2.9851434392440592,1.0,3.0,-8.16115720343128,10.0,1000.0,1000000.0,50.0,0.0131,-1.8827287043442358
3578,14100.0,1000000.0,38.88,966.37,10.0,1000.0,6.91487e-09,10.0_1000.0_1000000.0_50.0.dat,1.069171667504e+16,4.14921911265538,6.0,1.589726256254237,2.9851434392440592,1.0,3.0,-8.160215980242068,10.0,1000.0,1000000.0,50.0,0.0141,-1.85078088734462
3579,15100.0,1000000.0,40.29,966.37,10.0,1000.0,6.91754e-09,10.0_1000.0_1000000.0_50.0.dat,1.069584500768e+16,4.17897694729317,6.0,1.6051972673883779,2.9851434392440592,1.0,3.0,-8.160048320914289,10.0,1000.0,1000000.0,50.0,0.0151,-1.8210230527068305
3580,16100.0,1000000.0,41.69,966.37,10.0,1000.0,6.91883e-09,10.0_1000.0_1000000.0_50.0.dat,1.069783959536e+16,4.20682587603185,6.0,1.6200318951262973,2.9851434392440592,1.0,3.0,-8.159967340153688,10.0,1000.0,1000000.0,50.0,0.0161,-1.7931741239681502
3581,17100.0,1000000.0,43.07,966.37,10.0,1000.0,6.92303e-09,10.0_1000.0_1000000.0_50.0.dat,1.070433360176e+16,4.232996110392154,6.0,1.6341748717626001,2.9851434392440592,1.0,3.0,-8.159703786428976,10.0,1000.0,1000000.0,50.0,0.0171,-1.7670038896078462
3582,18100.0,1000000.0,44.45,966.37,10.0,1000.0,6.93024e-09,10.0_1000.0_1000000.0_50.0.dat,1.071548164608e+16,4.2576785748691846,6.0,1.6478717653062325,2.9851434392440592,1.0,3.0,-8.15925172514709,10.0,1000.0,1000000.0,50.0,0.0181,-1.7423214251308154
3583,19100.0,1000000.0,45.81,966.37,10.0,1000.0,6.94029e-09,10.0_1000.0_1000000.0_50.0.dat,1.073102087568e+16,4.281033367247727,6.0,1.6609602917760835,2.9851434392440592,1.0,3.0,-8.158622382172176,10.0,1000.0,1000000.0,50.0,0.0191,-1.7189666327522726
3584,20100.0,1000000.0,47.15,966.37,10.0,1000.0,6.95544e-09,10.0_1000.0_1000000.0_50.0.dat,1.075444568448e+16,4.303196057420489,6.0,1.6734816970733473,2.9851434392440592,1.0,3.0,-8.157675391404823,10.0,1000.0,1000000.0,50.0,0.0201,-1.6968039425795112
3585,21100.0,1000000.0,48.49,966.37,10.0,1000.0,6.98961e-09,10.0_1000.0_1000000.0_50.0.dat,1.080727906512e+16,4.324282455297693,6.0,1.6856521841155243,2.9851434392440592,1.0,3.0,-8.155547055952912,10.0,1000.0,1000000.0,50.0,0.0211,-1.6757175447023074
3586,22100.0,1000000.0,49.82,966.37,10.0,1000.0,7.09377e-09,10.0_1000.0_1000000.0_50.0.dat,1.096833042384e+16,4.344392273685111,6.0,1.6974037232004877,2.9851434392440592,1.0,3.0,-8.149122896685917,10.0,1000.0,1000000.0,50.0,0.0221,-1.6556077263148892
3587,23100.0,1000000.0,50.0,966.37,10.0,1000.0,7.38638e-09,10.0_1000.0_1000000.0_50.0.dat,1.142076166496e+16,4.363611979892144,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.131568353379064,10.0,1000.0,1000000.0,50.0,0.0231,-1.6363880201078558
3588,24100.0,1000000.0,50.0,966.37,10.0,1000.0,7.6342e-09,10.0_1000.0_1000000.0_50.0.dat,1.18039389664e+16,4.382017042574868,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.11723646663494,10.0,1000.0,1000000.0,50.0,0.0241,-1.6179829574251317
3589,25100.0,1000000.0,50.0,966.37,10.0,1000.0,7.77583e-09,10.0_1000.0_1000000.0_50.0.dat,1.202292613936e+16,4.399673721481038,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.109253242792299,10.0,1000.0,1000000.0,50.0,0.0251,-1.6003262785189618
3590,26100.0,1000000.0,50.0,966.37,10.0,1000.0,7.86235e-09,10.0_1000.0_1000000.0_50.0.dat,1.21567026712e+16,4.416640507338281,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.104447627053027,10.0,1000.0,1000000.0,50.0,0.0261,-1.583359492661719
3591,27100.0,1000000.0,50.0,966.37,10.0,1000.0,7.92876e-09,10.0_1000.0_1000000.0_50.0.dat,1.2259385281920002e+16,4.432969290874405,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.100794727848356,10.0,1000.0,1000000.0,50.0,0.0271,-1.5670307091255944
3592,28100.0,1000000.0,50.0,966.37,10.0,1000.0,7.98967e-09,10.0_1000.0_1000000.0_50.0.dat,1.235356383664e+16,4.44870631990508,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.097471158125149,10.0,1000.0,1000000.0,50.0,0.0281,-1.5512936800949202
3593,29100.0,1000000.0,50.0,966.37,10.0,1000.0,8.05032e-09,10.0_1000.0_1000000.0_50.0.dat,1.244734038144e+16,4.463892988985907,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.094186856095229,10.0,1000.0,1000000.0,50.0,0.0291,-1.5361070110140926
3594,30100.0,1000000.0,50.0,966.37,10.0,1000.0,8.11228e-09,10.0_1000.0_1000000.0_50.0.dat,1.254314243776e+16,4.478566495593843,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.090857067828747,10.0,1000.0,1000000.0,50.0,0.0301,-1.5214335044061567
3595,31100.0,1000000.0,50.0,966.37,10.0,1000.0,8.17577e-09,10.0_1000.0_1000000.0_50.0.dat,1.264131016784e+16,4.492760389026838,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.087471334569422,10.0,1000.0,1000000.0,50.0,0.0311,-1.5072396109731625
3596,32100.0,1000000.0,50.0,966.37,10.0,1000.0,8.24058e-09,10.0_1000.0_1000000.0_50.0.dat,1.2741518871359998e+16,4.506505032404872,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.084042220106909,10.0,1000.0,1000000.0,50.0,0.0321,-1.4934949675951281
3597,33100.0,1000000.0,50.0,966.37,10.0,1000.0,8.3064e-09,10.0_1000.0_1000000.0_50.0.dat,1.28432892288e+16,4.519827993775719,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.080587158994266,10.0,1000.0,1000000.0,50.0,0.0331,-1.4801720062242814
3598,34100.0,1000000.0,50.0,966.37,10.0,1000.0,8.37291e-09,10.0_1000.0_1000000.0_50.0.dat,1.2946126458719998e+16,4.532754378992498,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.077123576976758,10.0,1000.0,1000000.0,50.0,0.0341,-1.4672456210075022
3599,35100.0,1000000.0,50.0,966.37,10.0,1000.0,8.43986e-09,10.0_1000.0_1000000.0_50.0.dat,1.304964401312e+16,4.545307116465824,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.073664757370997,10.0,1000.0,1000000.0,50.0,0.0351,-1.454692883534176
3600,36100.0,1000000.0,50.0,966.37,10.0,1000.0,8.50703e-09,10.0_1000.0_1000000.0_50.0.dat,1.315350172976e+16,4.557507201905658,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.070222035655016,10.0,1000.0,1000000.0,50.0,0.0361,-1.442492798094342
3601,37100.0,1000000.0,50.0,966.37,10.0,1000.0,8.57424e-09,10.0_1000.0_1000000.0_50.0.dat,1.325742129408e+16,4.569373909615046,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.06680436439701,10.0,1000.0,1000000.0,50.0,0.0371,-1.4306260903849541
3602,38100.0,1000000.0,50.0,966.37,10.0,1000.0,8.64137e-09,10.0_1000.0_1000000.0_50.0.dat,1.336121716304e+16,4.580924975675619,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.06341739915612,10.0,1000.0,1000000.0,50.0,0.0381,-1.4190750243243806
3603,39100.0,1000000.0,50.0,966.37,10.0,1000.0,8.7083e-09,10.0_1000.0_1000000.0_50.0.dat,1.3464703793600002e+16,4.592176757395867,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.060066617974956,10.0,1000.0,1000000.0,50.0,0.0391,-1.4078232426041333
3604,40100.0,1000000.0,50.0,966.37,10.0,1000.0,8.77498e-09,10.0_1000.0_1000000.0_50.0.dat,1.356780387616e+16,4.603144372620182,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.05675386470824,10.0,1000.0,1000000.0,50.0,0.0401,-1.3968556273798178
3605,41100.0,1000000.0,50.0,966.37,10.0,1000.0,8.84133e-09,10.0_1000.0_1000000.0_50.0.dat,1.3670393715360002e+16,4.613841821876069,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.053482399216142,10.0,1000.0,1000000.0,50.0,0.0411,-1.3861581781239307
3606,42100.0,1000000.0,50.0,966.37,10.0,1000.0,8.90734e-09,10.0_1000.0_1000000.0_50.0.dat,1.377245784928e+16,4.624282095835668,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.050251970014408,10.0,1000.0,1000000.0,50.0,0.0421,-1.3757179041643317
3607,43100.0,1000000.0,50.0,966.37,10.0,1000.0,8.97298e-09,10.0_1000.0_1000000.0_50.0.dat,1.387394989216e+16,4.6344772701607315,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.047063300252955,10.0,1000.0,1000000.0,50.0,0.0431,-1.3655227298392685
3608,44100.0,1000000.0,50.0,966.37,10.0,1000.0,9.03824e-09,10.0_1000.0_1000000.0_50.0.dat,1.397485438208e+16,4.644438589467838,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.0439161306645,10.0,1000.0,1000000.0,50.0,0.0441,-1.3555614105321614
3609,45100.0,1000000.0,50.0,966.37,10.0,1000.0,9.10312e-09,10.0_1000.0_1000000.0_50.0.dat,1.4075171319040002e+16,4.654176541877961,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.040809732233729,10.0,1000.0,1000000.0,50.0,0.0451,-1.3458234581220394
3610,46100.0,1000000.0,50.0,966.37,10.0,1000.0,9.16763e-09,10.0_1000.0_1000000.0_50.0.dat,1.417491616496e+16,4.663700925389648,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.037742922885512,10.0,1000.0,1000000.0,50.0,0.0461,-1.3362990746103518
3611,47100.0,1000000.0,50.0,966.37,10.0,1000.0,9.23177e-09,10.0_1000.0_1000000.0_50.0.dat,1.427408891984e+16,4.673020907128896,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.034715024051334,10.0,1000.0,1000000.0,50.0,0.0471,-1.3269790928711038
3612,48100.0,1000000.0,50.0,966.37,10.0,1000.0,9.29557e-09,10.0_1000.0_1000000.0_50.0.dat,1.4372735969439998e+16,4.682145076373832,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.031723974341274,10.0,1000.0,1000000.0,50.0,0.0481,-1.3178549236261683
3613,49100.0,1000000.0,50.0,966.37,10.0,1000.0,9.35905e-09,10.0_1000.0_1000000.0_50.0.dat,1.4470888237600002e+16,4.691081492122969,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.028768232532917,10.0,1000.0,1000000.0,50.0,0.0491,-1.3089185078770316
3614,50100.0,1000000.0,50.0,966.37,10.0,1000.0,9.42222e-09,10.0_1000.0_1000000.0_50.0.dat,1.4568561186240002e+16,4.699837725867246,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.025846759610566,10.0,1000.0,1000000.0,50.0,0.0501,-1.3001622741327543
3615,51100.0,1000000.0,50.0,966.37,10.0,1000.0,9.48511e-09,10.0_1000.0_1000000.0_50.0.dat,1.466580120112e+16,4.708420900134713,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.02295762817901,10.0,1000.0,1000000.0,50.0,0.0511,-1.2915790998652872
3616,52100.0,1000000.0,50.0,966.37,10.0,1000.0,9.54774e-09,10.0_1000.0_1000000.0_50.0.dat,1.4762639206080002e+16,4.716837723299524,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.02009941602711,10.0,1000.0,1000000.0,50.0,0.0521,-1.2831622767004756
3617,53100.0,1000000.0,50.0,966.37,10.0,1000.0,9.61015e-09,10.0_1000.0_1000000.0_50.0.dat,1.4859137048799998e+16,4.725094521081469,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.017269833594318,10.0,1000.0,1000000.0,50.0,0.0531,-1.274905478918531
3618,54100.0,1000000.0,50.0,966.37,10.0,1000.0,9.67235e-09,10.0_1000.0_1000000.0_50.0.dat,1.49553101912e+16,4.733197265106569,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.01446799664703,10.0,1000.0,1000000.0,50.0,0.0541,-1.2668027348934305
3619,55100.0,1000000.0,50.0,966.37,10.0,1000.0,9.73438e-09,10.0_1000.0_1000000.0_50.0.dat,1.505122048096e+16,4.741151598851785,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.011691704252168,10.0,1000.0,1000000.0,50.0,0.0551,-1.2588484011482148
3620,56100.0,1000000.0,50.0,966.37,10.0,1000.0,9.79625e-09,10.0_1000.0_1000000.0_50.0.dat,1.5146883380000002e+16,4.748962861256161,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.008940140224022,10.0,1000.0,1000000.0,50.0,0.0561,-1.2510371387438386
3621,57100.0,1000000.0,50.0,966.37,10.0,1000.0,9.858e-09,10.0_1000.0_1000000.0_50.0.dat,1.5242360736e+16,4.756636108245848,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.006211186181295,10.0,1000.0,1000000.0,50.0,0.0571,-1.2433638917541519
3622,58100.0,1000000.0,50.0,966.37,10.0,1000.0,9.91964e-09,10.0_1000.0_1000000.0_50.0.dat,1.533766801088e+16,4.764176132390331,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.003504088818651,10.0,1000.0,1000000.0,50.0,0.0581,-1.2358238676096693
3623,59100.0,1000000.0,50.0,966.37,10.0,1000.0,9.98121e-09,10.0_1000.0_1000000.0_50.0.dat,1.543286705232e+16,4.771587480881255,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-8.000816806962185,10.0,1000.0,1000000.0,50.0,0.0591,-1.2284125191187447
3624,60100.0,1000000.0,50.0,966.37,10.0,1000.0,1.00427e-08,10.0_1000.0_1000000.0_50.0.dat,1.5527942398399998e+16,4.778874472002739,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.998149510551583,10.0,1000.0,1000000.0,50.0,0.0601,-1.2211255279972604
3625,61100.0,1000000.0,50.0,966.37,10.0,1000.0,1.01042e-08,10.0_1000.0_1000000.0_50.0.dat,1.56230332064e+16,4.786041210242554,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.995498066051622,10.0,1000.0,1000000.0,50.0,0.0611,-1.2139587897574458
3626,62100.0,1000000.0,50.0,966.37,10.0,1000.0,1.01657e-08,10.0_1000.0_1000000.0_50.0.dat,1.57181240144e+16,4.79309160017658,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.992862710909828,10.0,1000.0,1000000.0,50.0,0.0621,-1.2069083998234198
3627,63100.0,1000000.0,50.0,966.37,10.0,1000.0,1.02272e-08,10.0_1000.0_1000000.0_50.0.dat,1.58132148224e+16,4.800029359244134,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.99024325103814,10.0,1000.0,1000000.0,50.0,0.0631,-1.1999706407558657
3628,64100.0,1000000.0,50.0,966.37,10.0,1000.0,1.02887e-08,10.0_1000.0_1000000.0_50.0.dat,1.59083056304e+16,4.806858029518818,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.987639495839424,10.0,1000.0,1000000.0,50.0,0.0641,-1.1931419704811825
3629,65100.0,1000000.0,50.0,966.37,10.0,1000.0,1.03502e-08,10.0_1000.0_1000000.0_50.0.dat,1.60033964384e+16,4.813580988568192,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.985051258124245,10.0,1000.0,1000000.0,50.0,0.0651,-1.186419011431808
3630,66100.0,1000000.0,50.0,966.37,10.0,1000.0,1.04119e-08,10.0_1000.0_1000000.0_50.0.dat,1.60987964848e+16,4.820201459485641,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.982470011678509,10.0,1000.0,1000000.0,50.0,0.0661,-1.1797985405143598
3631,67100.0,1000000.0,50.0,966.37,10.0,1000.0,1.04736e-08,10.0_1000.0_1000000.0_50.0.dat,1.6194196531200002e+16,4.8267225201689925,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.97990401637209,10.0,1000.0,1000000.0,50.0,0.0671,-1.173277479831008
3632,68100.0,1000000.0,50.0,966.37,10.0,1000.0,1.05354e-08,10.0_1000.0_1000000.0_50.0.dat,1.6289751196799998e+16,4.833147111912785,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.977348970782513,10.0,1000.0,1000000.0,50.0,0.0681,-1.1668528880872149
3633,69100.0,1000000.0,50.0,966.37,10.0,1000.0,1.05973e-08,10.0_1000.0_1000000.0_50.0.dat,1.63854604816e+16,4.8394780473741985,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.974804771005649,10.0,1000.0,1000000.0,50.0,0.0691,-1.1605219526258015
3634,70100.0,1000000.0,50.0,966.37,10.0,1000.0,1.06594e-08,10.0_1000.0_1000000.0_50.0.dat,1.64814790048e+16,4.845718017966659,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.97226724033972,10.0,1000.0,1000000.0,50.0,0.0701,-1.1542819820333414
3635,71100.0,1000000.0,50.0,966.37,10.0,1000.0,1.07216e-08,10.0_1000.0_1000000.0_50.0.dat,1.6577652147199998e+16,4.851869600729766,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.969740399408161,10.0,1000.0,1000000.0,50.0,0.0711,-1.1481303992702339
3636,72100.0,1000000.0,50.0,966.37,10.0,1000.0,1.0784e-08,10.0_1000.0_1000000.0_50.0.dat,1.6674134528000002e+16,4.857935264719429,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.967220120808755,10.0,1000.0,1000000.0,50.0,0.0721,-1.142064735280571
3637,73100.0,1000000.0,50.0,966.37,10.0,1000.0,1.08465e-08,10.0_1000.0_1000000.0_50.0.dat,1.6770771528e+16,4.86391737695786,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.964710379410441,10.0,1000.0,1000000.0,50.0,0.0731,-1.1360826230421395
3638,74100.0,1000000.0,50.0,966.37,10.0,1000.0,1.09092e-08,10.0_1000.0_1000000.0_50.0.dat,1.68677177664e+16,4.869818207979328,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.962207096187496,10.0,1000.0,1000000.0,50.0,0.0741,-1.1301817920206718
3639,75100.0,1000000.0,50.0,966.37,10.0,1000.0,1.0972e-08,10.0_1000.0_1000000.0_50.0.dat,1.6964818624000002e+16,4.875639937004168,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.959714201067508,10.0,1000.0,1000000.0,50.0,0.0751,-1.1243600629958317
3640,76100.0,1000000.0,50.0,966.37,10.0,1000.0,1.10351e-08,10.0_1000.0_1000000.0_50.0.dat,1.70623833392e+16,4.881384656770573,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.957223726910898,10.0,1000.0,1000000.0,50.0,0.0761,-1.1186153432294272
3641,77100.0,1000000.0,50.0,966.37,10.0,1000.0,1.10984e-08,10.0_1000.0_1000000.0_50.0.dat,1.71602572928e+16,4.887054378050957,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.9547396267319606,10.0,1000.0,1000000.0,50.0,0.0771,-1.112945621949043
3642,78100.0,1000000.0,50.0,966.37,10.0,1000.0,1.11619e-08,10.0_1000.0_1000000.0_50.0.dat,1.72584404848e+16,4.8926510338773,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.952261872667122,10.0,1000.0,1000000.0,50.0,0.0781,-1.1073489661226996
3643,79100.0,1000000.0,50.0,966.37,10.0,1000.0,1.12256e-08,10.0_1000.0_1000000.0_50.0.dat,1.73569329152e+16,4.898176483497677,6.0,1.6989700043360187,2.9851434392440592,1.0,3.0,-7.949790436986091,10.0,1000.0,1000000.0,50.0,0.0791,-1.1018235165023234
